customerUniqueId,customerContractOneId,customerOneId,isParentOf,manufacturerOneId,manufacturerUniqueId,partNameCustomer,partNameManufacturer,partNumberCustomer,partNumberManufacturer,productionCountryCode,productionDateGmt,qualityAlert,qualityType,manufacturerContractOneId,uniqueId
Partner_00003_GRIS_81,,Partner_00004_ZF,['Partner_ERROR_CP_368'],Partner_00003_GRIS,Partner_00003_GRIS_81,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_81
Partner_00003_GRIS_83,,Partner_00004_ZF,['Partner_ERROR_CP_377'],Partner_00003_GRIS,Partner_00003_GRIS_83,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_83
Partner_00003_GRIS_85,,Partner_00004_ZF,['Partner_ERROR_CP_386'],Partner_00003_GRIS,Partner_00003_GRIS_85,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_85
Partner_00003_GRIS_87,,Partner_00004_ZF,['Partner_ERROR_CP_395'],Partner_00003_GRIS,Partner_00003_GRIS_87,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_87
Partner_00003_GRIS_89,,Partner_00004_ZF,['Partner_ERROR_CP_404'],Partner_00003_GRIS,Partner_00003_GRIS_89,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_89
Partner_00003_GRIS_91,,Partner_00004_ZF,['Partner_ERROR_CP_413'],Partner_00003_GRIS,Partner_00003_GRIS_91,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_91
Partner_00003_GRIS_93,,Partner_00004_ZF,['Partner_ERROR_CP_422'],Partner_00003_GRIS,Partner_00003_GRIS_93,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_93
Partner_00003_GRIS_95,,Partner_00004_ZF,['Partner_ERROR_CP_431'],Partner_00003_GRIS,Partner_00003_GRIS_95,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_95
Partner_00003_GRIS_97,,Partner_00004_ZF,['Partner_ERROR_CP_440'],Partner_00003_GRIS,Partner_00003_GRIS_97,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_97
Partner_00003_GRIS_99,,Partner_00004_ZF,['Partner_ERROR_CP_449'],Partner_00003_GRIS,Partner_00003_GRIS_99,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_99
Partner_00003_GRIS_101,,Partner_00004_ZF,['Partner_ERROR_CP_458'],Partner_00003_GRIS,Partner_00003_GRIS_101,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_101
Partner_00003_GRIS_103,,Partner_00004_ZF,['Partner_ERROR_CP_467'],Partner_00003_GRIS,Partner_00003_GRIS_103,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_103
Partner_00003_GRIS_105,,Partner_00004_ZF,['Partner_ERROR_CP_476'],Partner_00003_GRIS,Partner_00003_GRIS_105,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_105
Partner_00003_GRIS_107,,Partner_00004_ZF,['Partner_ERROR_CP_485'],Partner_00003_GRIS,Partner_00003_GRIS_107,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_107
Partner_00003_GRIS_109,,Partner_00004_ZF,['Partner_ERROR_CP_494'],Partner_00003_GRIS,Partner_00003_GRIS_109,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_109
Partner_00003_GRIS_111,,Partner_00004_ZF,['Partner_ERROR_CP_503'],Partner_00003_GRIS,Partner_00003_GRIS_111,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_111
Partner_00003_GRIS_113,,Partner_00004_ZF,['Partner_ERROR_CP_512'],Partner_00003_GRIS,Partner_00003_GRIS_113,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_113
Partner_00003_GRIS_115,,Partner_00004_ZF,['Partner_ERROR_CP_521'],Partner_00003_GRIS,Partner_00003_GRIS_115,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_115
Partner_00003_GRIS_117,,Partner_00004_ZF,['Partner_ERROR_CP_530'],Partner_00003_GRIS,Partner_00003_GRIS_117,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_117
Partner_00003_GRIS_119,,Partner_00004_ZF,['Partner_ERROR_CP_539'],Partner_00003_GRIS,Partner_00003_GRIS_119,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_119
Partner_00003_GRIS_121,,Partner_00004_ZF,['Partner_ERROR_CP_548'],Partner_00003_GRIS,Partner_00003_GRIS_121,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_121
Partner_00003_GRIS_123,,Partner_00004_ZF,['Partner_ERROR_CP_557'],Partner_00003_GRIS,Partner_00003_GRIS_123,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_123
Partner_00003_GRIS_125,,Partner_00004_ZF,['Partner_ERROR_CP_566'],Partner_00003_GRIS,Partner_00003_GRIS_125,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_125
Partner_00003_GRIS_127,,Partner_00004_ZF,['Partner_ERROR_CP_575'],Partner_00003_GRIS,Partner_00003_GRIS_127,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_127
Partner_00003_GRIS_129,,Partner_00004_ZF,['Partner_ERROR_CP_584'],Partner_00003_GRIS,Partner_00003_GRIS_129,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_129
Partner_00003_GRIS_131,,Partner_00004_ZF,['Partner_ERROR_CP_593'],Partner_00003_GRIS,Partner_00003_GRIS_131,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_131
Partner_00003_GRIS_133,,Partner_00004_ZF,['Partner_ERROR_CP_602'],Partner_00003_GRIS,Partner_00003_GRIS_133,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_133
Partner_00003_GRIS_135,,Partner_00004_ZF,['Partner_ERROR_CP_611'],Partner_00003_GRIS,Partner_00003_GRIS_135,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_135
Partner_00003_GRIS_137,,Partner_00004_ZF,['Partner_ERROR_CP_620'],Partner_00003_GRIS,Partner_00003_GRIS_137,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_137
Partner_00003_GRIS_139,,Partner_00004_ZF,['Partner_ERROR_CP_629'],Partner_00003_GRIS,Partner_00003_GRIS_139,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_139
Partner_00003_GRIS_141,,Partner_00004_ZF,['Partner_ERROR_CP_638'],Partner_00003_GRIS,Partner_00003_GRIS_141,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_141
Partner_00003_GRIS_143,,Partner_00004_ZF,['Partner_ERROR_CP_647'],Partner_00003_GRIS,Partner_00003_GRIS_143,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_143
Partner_00003_GRIS_145,,Partner_00004_ZF,['Partner_ERROR_CP_656'],Partner_00003_GRIS,Partner_00003_GRIS_145,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_145
Partner_00003_GRIS_147,,Partner_00004_ZF,['Partner_ERROR_CP_665'],Partner_00003_GRIS,Partner_00003_GRIS_147,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_147
Partner_00003_GRIS_149,,Partner_00004_ZF,['Partner_ERROR_CP_674'],Partner_00003_GRIS,Partner_00003_GRIS_149,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_149
Partner_00003_GRIS_151,,Partner_00004_ZF,['Partner_ERROR_CP_683'],Partner_00003_GRIS,Partner_00003_GRIS_151,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_151
Partner_00003_GRIS_153,,Partner_00004_ZF,['Partner_ERROR_CP_692'],Partner_00003_GRIS,Partner_00003_GRIS_153,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_153
Partner_00003_GRIS_155,,Partner_00004_ZF,['Partner_ERROR_CP_701'],Partner_00003_GRIS,Partner_00003_GRIS_155,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_155
Partner_00003_GRIS_157,,Partner_00004_ZF,['Partner_ERROR_CP_710'],Partner_00003_GRIS,Partner_00003_GRIS_157,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_157
Partner_00003_GRIS_159,,Partner_00004_ZF,['Partner_ERROR_CP_719'],Partner_00003_GRIS,Partner_00003_GRIS_159,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_159
Partner_00003_GRIS_161,,Partner_00004_ZF,['Partner_ERROR_CP_728'],Partner_00003_GRIS,Partner_00003_GRIS_161,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_161
Partner_00003_GRIS_163,,Partner_00004_ZF,['Partner_ERROR_CP_737'],Partner_00003_GRIS,Partner_00003_GRIS_163,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_163
Partner_00003_GRIS_165,,Partner_00004_ZF,['Partner_ERROR_CP_746'],Partner_00003_GRIS,Partner_00003_GRIS_165,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_165
Partner_00003_GRIS_167,,Partner_00004_ZF,['Partner_ERROR_CP_755'],Partner_00003_GRIS,Partner_00003_GRIS_167,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_167
Partner_00003_GRIS_169,,Partner_00004_ZF,['Partner_ERROR_CP_764'],Partner_00003_GRIS,Partner_00003_GRIS_169,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_169
Partner_00003_GRIS_171,,Partner_00004_ZF,['Partner_ERROR_CP_773'],Partner_00003_GRIS,Partner_00003_GRIS_171,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_171
Partner_00003_GRIS_173,,Partner_00004_ZF,['Partner_ERROR_CP_782'],Partner_00003_GRIS,Partner_00003_GRIS_173,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_173
Partner_00003_GRIS_175,,Partner_00004_ZF,['Partner_ERROR_CP_791'],Partner_00003_GRIS,Partner_00003_GRIS_175,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_175
Partner_00003_GRIS_177,,Partner_00004_ZF,['Partner_ERROR_CP_800'],Partner_00003_GRIS,Partner_00003_GRIS_177,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_177
Partner_00003_GRIS_179,,Partner_00004_ZF,['Partner_ERROR_CP_809'],Partner_00003_GRIS,Partner_00003_GRIS_179,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_179
Partner_00003_GRIS_181,,Partner_00004_ZF,['Partner_ERROR_CP_818'],Partner_00003_GRIS,Partner_00003_GRIS_181,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_181
Partner_00003_GRIS_183,,Partner_00004_ZF,['Partner_ERROR_CP_827'],Partner_00003_GRIS,Partner_00003_GRIS_183,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_183
Partner_00003_GRIS_185,,Partner_00004_ZF,['Partner_ERROR_CP_836'],Partner_00003_GRIS,Partner_00003_GRIS_185,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_185
Partner_00003_GRIS_187,,Partner_00004_ZF,['Partner_ERROR_CP_845'],Partner_00003_GRIS,Partner_00003_GRIS_187,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_187
Partner_00003_GRIS_189,,Partner_00004_ZF,['Partner_ERROR_CP_854'],Partner_00003_GRIS,Partner_00003_GRIS_189,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_189
Partner_00003_GRIS_2,,Partner_00004_ZF,['Partner_ERROR_CP_9'],Partner_00003_GRIS,Partner_00003_GRIS_2,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_2
Partner_00003_GRIS_4,,Partner_00004_ZF,['Partner_ERROR_CP_18'],Partner_00003_GRIS,Partner_00003_GRIS_4,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_4
Partner_00003_GRIS_6,,Partner_00004_ZF,['Partner_ERROR_CP_27'],Partner_00003_GRIS,Partner_00003_GRIS_6,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_6
Partner_00003_GRIS_8,,Partner_00004_ZF,['Partner_ERROR_CP_36'],Partner_00003_GRIS,Partner_00003_GRIS_8,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_8
Partner_00003_GRIS_10,,Partner_00004_ZF,['Partner_ERROR_CP_45'],Partner_00003_GRIS,Partner_00003_GRIS_10,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_10
Partner_00003_GRIS_12,,Partner_00004_ZF,['Partner_ERROR_CP_54'],Partner_00003_GRIS,Partner_00003_GRIS_12,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_12
Partner_00003_GRIS_14,,Partner_00004_ZF,['Partner_ERROR_CP_63'],Partner_00003_GRIS,Partner_00003_GRIS_14,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_14
Partner_00003_GRIS_16,,Partner_00004_ZF,['Partner_ERROR_CP_72'],Partner_00003_GRIS,Partner_00003_GRIS_16,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_16
Partner_00003_GRIS_18,,Partner_00004_ZF,['Partner_ERROR_CP_81'],Partner_00003_GRIS,Partner_00003_GRIS_18,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_18
Partner_00003_GRIS_20,,Partner_00004_ZF,['Partner_ERROR_CP_90'],Partner_00003_GRIS,Partner_00003_GRIS_20,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_20
Partner_00003_GRIS_22,,Partner_00004_ZF,['Partner_ERROR_CP_99'],Partner_00003_GRIS,Partner_00003_GRIS_22,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_22
Partner_00003_GRIS_24,,Partner_00004_ZF,['Partner_ERROR_CP_108'],Partner_00003_GRIS,Partner_00003_GRIS_24,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_24
Partner_00003_GRIS_26,,Partner_00004_ZF,['Partner_ERROR_CP_117'],Partner_00003_GRIS,Partner_00003_GRIS_26,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_26
Partner_00003_GRIS_28,,Partner_00004_ZF,['Partner_ERROR_CP_126'],Partner_00003_GRIS,Partner_00003_GRIS_28,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_28
Partner_00003_GRIS_30,,Partner_00004_ZF,['Partner_ERROR_CP_135'],Partner_00003_GRIS,Partner_00003_GRIS_30,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_30
Partner_00003_GRIS_32,,Partner_00004_ZF,['Partner_ERROR_CP_144'],Partner_00003_GRIS,Partner_00003_GRIS_32,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_32
Partner_00003_GRIS_34,,Partner_00004_ZF,['Partner_ERROR_CP_153'],Partner_00003_GRIS,Partner_00003_GRIS_34,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_34
Partner_00003_GRIS_36,,Partner_00004_ZF,['Partner_ERROR_CP_162'],Partner_00003_GRIS,Partner_00003_GRIS_36,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_36
Partner_00003_GRIS_38,,Partner_00004_ZF,['Partner_ERROR_CP_171'],Partner_00003_GRIS,Partner_00003_GRIS_38,Gear Wheel,Gear Wheel,4AF,5816D,DE,2021-05-31,False,,,Partner_00003_GRIS_38
